split,array_index,source_index,case_id,group,group_id
train,950,2862,3863,cross,0
train,951,2120,3121,cross,0
train,952,2986,3987,cross,0
train,953,1306,2307,cross,0
train,954,2859,3860,cross,0
train,955,1611,2612,cross,0
train,956,1145,2146,cross,0
train,957,1262,2263,cross,0
train,958,1920,2921,cross,0
train,959,2084,3085,cross,0
train,960,965,1966,cross,0
train,961,563,1564,cross,0
train,962,1848,2849,cross,0
train,963,1168,2169,cross,0
train,964,2560,3561,cross,0
train,965,2525,3526,cross,0
train,966,916,1917,cross,0
train,967,1225,2226,cross,0
train,968,1388,2389,cross,0
train,969,1282,2283,cross,0
train,970,2317,3318,cross,0
train,971,195,1196,cross,0
train,972,1429,2430,cross,0
train,973,300,1301,cross,0
train,974,2415,3416,cross,0
train,975,1894,2895,cross,0
train,976,2078,3079,cross,0
train,977,1917,2918,cross,0
train,978,996,1997,cross,0
train,979,1779,2780,cross,0
train,980,1546,2547,cross,0
train,981,1812,2813,cross,0
train,982,1873,2874,cross,0
train,983,2682,3683,cross,0
train,984,1696,2697,cross,0
train,985,230,1231,cross,0
train,986,2251,3252,cross,0
train,987,1204,2205,cross,0
train,988,169,1170,cross,0
train,989,1138,2139,cross,0
train,990,1509,2510,cross,0
train,991,2271,3272,cross,0
train,992,102,1103,cross,0
train,993,1678,2679,cross,0
train,994,1503,2504,cross,0
train,995,1272,2273,cross,0
train,996,1998,2999,cross,0
train,997,336,1337,cross,0
train,998,1692,2693,cross,0
train,999,2531,3532,cross,0
train,1000,1671,2672,cross,0
train,1001,651,1652,cross,0
train,1002,2628,3629,cross,0
train,1003,848,1849,cross,0
train,1004,1112,2113,cross,0
train,1005,1862,2863,cross,0
train,1006,2575,3576,cross,0
train,1007,810,1811,cross,0
train,1008,260,1261,cross,0
train,1009,691,1692,cross,0
train,1010,1494,2495,cross,0
train,1011,2537,3538,cross,0
train,1012,1973,2974,cross,0
train,1013,2119,3120,cross,0
train,1014,1529,2530,cross,0
train,1015,2783,3784,cross,0
train,1016,2565,3566,cross,0
train,1017,2041,3042,cross,0
train,1018,2792,3793,cross,0
train,1019,370,1371,cross,0
train,1020,1327,2328,cross,0
train,1021,1170,2171,cross,0
train,1022,598,1599,cross,0
train,1023,2100,3101,cross,0
train,1024,2844,3845,cross,0
train,1025,806,1807,cross,0
train,1026,1217,2218,cross,0
train,1027,1840,2841,cross,0
train,1028,2030,3031,cross,0
train,1029,2651,3652,cross,0
train,1030,1670,2671,cross,0
train,1031,318,1319,cross,0
train,1032,2214,3215,cross,0
train,1033,2161,3162,cross,0
train,1034,2135,3136,cross,0
train,1035,1632,2633,cross,0
train,1036,1551,2552,cross,0
train,1037,268,1269,cross,0
train,1038,38,1039,cross,0
train,1039,134,1135,cross,0
train,1040,657,1658,cross,0
train,1041,2748,3749,cross,0
train,1042,2031,3032,cross,0
train,1043,1185,2186,cross,0
train,1044,142,1143,cross,0
train,1045,670,1671,cross,0
train,1046,1767,2768,cross,0
train,1047,1043,2044,cross,0
train,1048,1666,2667,cross,0
train,1049,1825,2826,cross,0
train,1050,2521,3522,cross,0
train,1051,2025,3026,cross,0
train,1052,2212,3213,cross,0
train,1053,2579,3580,cross,0
train,1054,857,1858,cross,0
train,1055,2674,3675,cross,0
train,1056,637,1638,cross,0
train,1057,1613,2614,cross,0
train,1058,309,1310,cross,0
train,1059,1433,2434,cross,0
train,1060,427,1428,cross,0
train,1061,894,1895,cross,0
train,1062,1806,2807,cross,0
train,1063,1601,2602,cross,0
train,1064,546,1547,cross,0
train,1065,2090,3091,cross,0
train,1066,2965,3966,cross,0
train,1067,1663,2664,cross,0
train,1068,1718,2719,cross,0
train,1069,2691,3692,cross,0
train,1070,2128,3129,cross,0
train,1071,154,1155,cross,0
train,1072,2413,3414,cross,0
train,1073,2462,3463,cross,0
train,1074,2764,3765,cross,0
train,1075,1935,2936,cross,0
train,1076,449,1450,cross,0
train,1077,203,1204,cross,0
train,1078,572,1573,cross,0
train,1079,1748,2749,cross,0
train,1080,1149,2150,cross,0
train,1081,734,1735,cross,0
train,1082,2397,3398,cross,0
train,1083,513,1514,cross,0
train,1084,2602,3603,cross,0
train,1085,208,1209,cross,0
train,1086,1592,2593,cross,0
train,1087,234,1235,cross,0
train,1088,2756,3757,cross,0
train,1089,2629,3630,cross,0
train,1090,1604,2605,cross,0
train,1091,2700,3701,cross,0
train,1092,2597,3598,cross,0
train,1093,1777,2778,cross,0
train,1094,337,1338,cross,0
train,1095,2388,3389,cross,0
train,1096,2894,3895,cross,0
train,1097,2506,3507,cross,0
train,1098,98,1099,cross,0
train,1099,1713,2714,cross,0
train,1100,10,1011,cross,0
train,1101,1054,2055,cross,0
train,1102,1104,2105,cross,0
train,1103,502,1503,cross,0
train,1104,1412,2413,cross,0
train,1105,674,1675,cross,0
train,1106,1129,2130,cross,0
train,1107,2502,3503,cross,0
train,1108,1049,2050,cross,0
train,1109,656,1657,cross,0
train,1110,1905,2906,cross,0
train,1111,362,1363,cross,0
train,1112,729,1730,cross,0
train,1113,2399,3400,cross,0
train,1114,1982,2983,cross,0
train,1115,539,1540,cross,0
train,1116,2777,3778,cross,0
train,1117,2636,3637,cross,0
train,1118,180,1181,cross,0
train,1119,659,1660,cross,0
train,1120,2697,3698,cross,0
train,1121,371,1372,cross,0
train,1122,1981,2982,cross,0
train,1123,1421,2422,cross,0
train,1124,1686,2687,cross,0
train,1125,655,1656,cross,0
train,1126,523,1524,cross,0
train,1127,980,1981,cross,0
train,1128,1500,2501,cross,0
train,1129,2512,3513,cross,0
train,1130,2745,3746,cross,0
train,1131,115,1116,cross,0
train,1132,1943,2944,cross,0
train,1133,1647,2648,cross,0
train,1134,357,1358,cross,0
train,1135,390,1391,cross,0
train,1136,1710,2711,cross,0
train,1137,1910,2911,cross,0
train,1138,280,1281,cross,0
train,1139,2838,3839,cross,0
train,1140,1816,2817,cross,0
train,1141,615,1616,cross,0
train,1142,2851,3852,cross,0
train,1143,1352,2353,cross,0
train,1144,1519,2520,cross,0
train,1145,356,1357,cross,0
train,1146,2733,3734,cross,0
train,1147,2206,3207,cross,0
train,1148,1126,2127,cross,0
train,1149,2834,3835,cross,0
train,1150,1196,2197,cross,0
train,1151,2024,3025,cross,0
train,1152,722,1723,cross,0
train,1153,837,1838,cross,0
train,1154,662,1663,cross,0
train,1155,2722,3723,cross,0
train,1156,766,1767,cross,0
train,1157,831,1832,cross,0
train,1158,2095,3096,cross,0
train,1159,1437,2438,cross,0
train,1160,127,1128,cross,0
train,1161,1588,2589,cross,0
train,1162,2013,3014,cross,0
train,1163,1747,2748,cross,0
train,1164,2065,3066,cross,0
train,1165,2430,3431,cross,0
train,1166,1207,2208,cross,0
train,1167,315,1316,cross,0
train,1168,1375,2376,cross,0
train,1169,2663,3664,cross,0
train,1170,549,1550,cross,0
train,1171,1195,2196,cross,0
train,1172,580,1581,cross,0
train,1173,874,1875,cross,0
train,1174,1276,2277,cross,0
train,1175,1390,2391,cross,0
train,1176,2957,3958,cross,0
train,1177,2358,3359,cross,0
train,1178,90,1091,cross,0
train,1179,1416,2417,cross,0
train,1180,2321,3322,cross,0
train,1181,1892,2893,cross,0
train,1182,235,1236,cross,0
train,1183,107,1108,cross,0
train,1184,676,1677,cross,0
train,1185,2927,3928,cross,0
train,1186,1957,2958,cross,0
train,1187,1606,2607,cross,0
train,1188,2578,3579,cross,0
train,1189,1624,2625,cross,0
train,1190,2991,3992,cross,0
train,1191,472,1473,cross,0
train,1192,1581,2582,cross,0
train,1193,2300,3301,cross,0
train,1194,1268,2269,cross,0
train,1195,217,1218,cross,0
train,1196,981,1982,cross,0
train,1197,2265,3266,cross,0
train,1198,2292,3293,cross,0
train,1199,2819,3820,cross,0
train,1200,2196,3197,cross,0
train,1201,2515,3516,cross,0
train,1202,2408,3409,cross,0
train,1203,1489,2490,cross,0
train,1204,1872,2873,cross,0
train,1205,935,1936,cross,0
train,1206,754,1755,cross,0
train,1207,762,1763,cross,0
train,1208,329,1330,cross,0
train,1209,2554,3555,cross,0
train,1210,2755,3756,cross,0
train,1211,1213,2214,cross,0
train,1212,1346,2347,cross,0
train,1213,967,1968,cross,0
train,1214,202,1203,cross,0
train,1215,346,1347,cross,0
train,1216,416,1417,cross,0
train,1217,1201,2202,cross,0
train,1218,284,1285,cross,0
train,1219,1106,2107,cross,0
train,1220,2865,3866,cross,0
train,1221,2331,3332,cross,0
train,1222,976,1977,cross,0
train,1223,2312,3313,cross,0
train,1224,2955,3956,cross,0
train,1225,553,1554,cross,0
train,1226,283,1284,cross,0
train,1227,451,1452,cross,0
train,1228,36,1037,cross,0
train,1229,2322,3323,cross,0
train,1230,302,1303,cross,0
train,1231,453,1454,cross,0
train,1232,610,1611,cross,0
train,1233,1784,2785,cross,0
train,1234,1111,2112,cross,0
train,1235,2533,3534,cross,0
train,1236,823,1824,cross,0
train,1237,717,1718,cross,0
train,1238,255,1256,cross,0
train,1239,882,1883,cross,0
train,1240,2343,3344,cross,0
train,1241,2327,3328,cross,0
train,1242,16,1017,cross,0
train,1243,818,1819,cross,0
train,1244,2743,3744,cross,0
train,1245,2439,3440,cross,0
train,1246,2194,3195,cross,0
train,1247,2799,3800,cross,0
train,1248,1174,2175,cross,0
train,1249,1583,2584,cross,0
train,1250,2354,3355,cross,0
train,1251,2738,3739,cross,0
train,1252,111,1112,cross,0
train,1253,2167,3168,cross,0
train,1254,951,1952,cross,0
train,1255,537,1538,cross,0
train,1256,1707,2708,cross,0
train,1257,1090,2091,cross,0
train,1258,548,1549,cross,0
train,1259,1635,2636,cross,0
train,1260,1113,2114,cross,0
train,1261,1191,2192,cross,0
train,1262,103,1104,cross,0
train,1263,512,1513,cross,0
train,1264,2936,3937,cross,0
train,1265,2904,3905,cross,0
train,1266,730,1731,cross,0
train,1267,1813,2814,cross,0
train,1268,755,1756,cross,0
train,1269,143,1144,cross,0
train,1270,2547,3548,cross,0
train,1271,1397,2398,cross,0
train,1272,384,1385,cross,0
train,1273,1699,2700,cross,0
train,1274,768,1769,cross,0
train,1275,2557,3558,cross,0
train,1276,307,1308,cross,0
train,1277,150,1151,cross,0
train,1278,218,1219,cross,0
train,1279,2877,3878,cross,0
train,1280,1608,2609,cross,0
train,1281,1206,2207,cross,0
train,1282,1918,2919,cross,0
train,1283,1470,2471,cross,0
train,1284,2341,3342,cross,0
train,1285,2788,3789,cross,0
train,1286,2863,3864,cross,0
train,1287,1093,2094,cross,0
train,1288,744,1745,cross,0
train,1289,1449,2450,cross,0
train,1290,2069,3070,cross,0
train,1291,1912,2913,cross,0
train,1292,819,1820,cross,0
train,1293,2173,3174,cross,0
train,1294,1016,2017,cross,0
train,1295,782,1783,cross,0
train,1296,4,1005,cross,0
train,1297,334,1335,cross,0
train,1298,1485,2486,cross,0
train,1299,869,1870,cross,0
train,1300,767,1768,cross,0
train,1301,599,1600,cross,0
train,1302,231,1232,cross,0
train,1303,2818,3819,cross,0
train,1304,2654,3655,cross,0
train,1305,1274,2275,cross,0
train,1306,1244,2245,cross,0
train,1307,30,1031,cross,0
train,1308,2805,3806,cross,0
train,1309,32,1033,cross,0
train,1310,1325,2326,cross,0
train,1311,579,1580,cross,0
train,1312,1164,2165,cross,0
train,1313,936,1937,cross,0
train,1314,338,1339,cross,0
train,1315,144,1145,cross,0
train,1316,664,1665,cross,0
train,1317,394,1395,cross,0
train,1318,509,1510,cross,0
train,1319,2992,3993,cross,0
train,1320,910,1911,cross,0
train,1321,791,1792,cross,0
train,1322,2461,3462,cross,0
train,1323,2872,3873,cross,0
train,1324,2559,3560,cross,0
train,1325,2891,3892,cross,0
train,1326,1965,2966,cross,0
train,1327,921,1922,cross,0
train,1328,444,1445,cross,0
train,1329,798,1799,cross,0
train,1330,1357,2358,cross,0
train,1331,792,1793,cross,0
train,1332,1330,2331,cross,0
train,1333,567,1568,cross,0
train,1334,2739,3740,cross,0
train,1335,1839,2840,cross,0
train,1336,2183,3184,cross,0
train,1337,1361,2362,cross,0
train,1338,2773,3774,cross,0
train,1339,1222,2223,cross,0
train,1340,2893,3894,cross,0
train,1341,975,1976,cross,0
train,1342,1036,2037,cross,0
train,1343,2240,3241,cross,0
train,1344,1124,2125,cross,0
train,1345,239,1240,cross,0
train,1346,2019,3020,cross,0
train,1347,2449,3450,cross,0
train,1348,1348,2349,cross,0
train,1349,2493,3494,cross,0
train,1350,82,1083,cross,0
train,1351,1818,2819,cross,0
train,1352,2193,3194,cross,0
train,1353,2429,3430,cross,0
train,1354,1741,2742,cross,0
train,1355,448,1449,cross,0
train,1356,873,1874,cross,0
train,1357,1303,2304,cross,0
train,1358,2273,3274,cross,0
train,1359,2925,3926,cross,0
train,1360,1559,2560,cross,0
train,1361,489,1490,cross,0
train,1362,747,1748,cross,0
train,1363,1247,2248,cross,0
train,1364,2451,3452,cross,0
train,1365,2108,3109,cross,0
train,1366,773,1774,cross,0
train,1367,1188,2189,cross,0
train,1368,2944,3945,cross,0
train,1369,387,1388,cross,0
train,1370,288,1289,cross,0
train,1371,1731,2732,cross,0
train,1372,2244,3245,cross,0
train,1373,2148,3149,cross,0
train,1374,1814,2815,cross,0
train,1375,2840,3841,cross,0
train,1376,2604,3605,cross,0
train,1377,672,1673,cross,0
train,1378,1971,2972,cross,0
train,1379,1962,2963,cross,0
train,1380,1498,2499,cross,0
train,1381,871,1872,cross,0
train,1382,2138,3139,cross,0
train,1383,1945,2946,cross,0
train,1384,940,1941,cross,0
train,1385,2039,3040,cross,0
train,1386,1652,2653,cross,0
train,1387,1326,2327,cross,0
train,1388,2442,3443,cross,0
train,1389,1005,2006,cross,0
train,1390,2909,3910,cross,0
train,1391,2143,3144,cross,0
train,1392,1184,2185,cross,0
train,1393,2325,3326,cross,0
train,1394,2977,3978,cross,0
train,1395,2719,3720,cross,0
train,1396,2866,3867,cross,0
train,1397,2762,3763,cross,0
train,1398,1930,2931,cross,0
train,1399,274,1275,cross,0
train,1400,569,1570,cross,0
train,1401,2485,3486,cross,0
train,1402,2171,3172,cross,0
train,1403,1256,2257,cross,0
train,1404,812,1813,cross,0
train,1405,117,1118,cross,0
train,1406,20,1021,cross,0
train,1407,151,1152,cross,0
train,1408,1047,2048,cross,0
train,1409,1673,2674,cross,0
train,1410,1105,2106,cross,0
train,1411,312,1313,cross,0
train,1412,799,1800,cross,0
train,1413,212,1213,cross,0
train,1414,2742,3743,cross,0
train,1415,2101,3102,cross,0
train,1416,1187,2188,cross,0
train,1417,2549,3550,cross,0
train,1418,1006,2007,cross,0
train,1419,1979,2980,cross,0
train,1420,189,1190,cross,0
train,1421,1853,2854,cross,0
train,1422,1270,2271,cross,0
train,1423,2621,3622,cross,0
train,1424,1215,2216,cross,0
train,1425,685,1686,cross,0
train,1426,2563,3564,cross,0
train,1427,1364,2365,cross,0
train,1428,802,1803,cross,0
train,1429,2288,3289,cross,0
train,1430,2216,3217,cross,0
train,1431,2469,3470,cross,0
train,1432,1178,2179,cross,0
train,1433,1788,2789,cross,0
train,1434,2385,3386,cross,0
train,1435,770,1771,cross,0
train,1436,2174,3175,cross,0
train,1437,1273,2274,cross,0
train,1438,2243,3244,cross,0
train,1439,852,1853,cross,0
train,1440,2277,3278,cross,0
train,1441,44,1045,cross,0
train,1442,1358,2359,cross,0
train,1443,1451,2452,cross,0
train,1444,383,1384,cross,0
train,1445,25,1026,cross,0
train,1446,1867,2868,cross,0
train,1447,60,1061,cross,0
train,1448,2971,3972,cross,0
train,1449,1334,2335,cross,0
train,1450,1914,2915,cross,0
train,1451,728,1729,cross,0
train,1452,1783,2784,cross,0
train,1453,2333,3334,cross,0
train,1454,631,1632,cross,0
train,1455,2107,3108,cross,0
train,1456,1719,2720,cross,0
train,1457,2050,3051,cross,0
train,1458,1645,2646,cross,0
train,1459,340,1341,cross,0
train,1460,929,1930,cross,0
train,1461,2126,3127,cross,0
train,1462,2917,3918,cross,0
train,1463,2903,3904,cross,0
train,1464,2650,3651,cross,0
train,1465,964,1965,cross,0
train,1466,1493,2494,cross,0
train,1467,220,1221,cross,0
train,1468,865,1866,cross,0
train,1469,1426,2427,cross,0
train,1470,2373,3374,cross,0
train,1471,2945,3946,cross,0
train,1472,281,1282,cross,0
train,1473,1167,2168,cross,0
train,1474,727,1728,cross,0
train,1475,51,1052,cross,0
train,1476,590,1591,cross,0
train,1477,2077,3078,cross,0
train,1478,1790,2791,cross,0
train,1479,1769,2770,cross,0
train,1480,2180,3181,cross,0
train,1481,595,1596,cross,0
train,1482,596,1597,cross,0
train,1483,2184,3185,cross,0
train,1484,1165,2166,cross,0
train,1485,1130,2131,cross,0
train,1486,2118,3119,cross,0
train,1487,2617,3618,cross,0
train,1488,790,1791,cross,0
train,1489,276,1277,cross,0
train,1490,136,1137,cross,0
train,1491,931,1932,cross,0
train,1492,1128,2129,cross,0
train,1493,900,1901,cross,0
train,1494,666,1667,cross,0
train,1495,353,1354,cross,0
train,1496,1481,2482,cross,0
train,1497,1121,2122,cross,0
train,1498,0,1001,cross,0
train,1499,1030,2031,cross,0
train,1500,1977,2978,cross,0
train,1501,344,1345,cross,0
train,1502,181,1182,cross,0
train,1503,759,1760,cross,0
train,1504,1153,2154,cross,0
train,1505,254,1255,cross,0
train,1506,2098,3099,cross,0
train,1507,471,1472,cross,0
train,1508,1430,2431,cross,0
train,1509,1108,2109,cross,0
train,1510,1598,2599,cross,0
train,1511,2581,3582,cross,0
train,1512,171,1172,cross,0
train,1513,821,1822,cross,0
train,1514,176,1177,cross,0
train,1515,2110,3111,cross,0
train,1516,1216,2217,cross,0
train,1517,909,1910,cross,0
train,1518,1302,2303,cross,0
train,1519,899,1900,cross,0
train,1520,2983,3984,cross,0
train,1521,1332,2333,cross,0
train,1522,1628,2629,cross,0
train,1523,602,1603,cross,0
train,1524,2960,3961,cross,0
train,1525,1177,2178,cross,0
train,1526,694,1695,cross,0
train,1527,789,1790,cross,0
train,1528,267,1268,cross,0
train,1529,138,1139,cross,0
train,1530,864,1865,cross,0
train,1531,2109,3110,cross,0
train,1532,31,1032,cross,0
train,1533,1723,2724,cross,0
train,1534,1844,2845,cross,0
train,1535,969,1970,cross,0
train,1536,2320,3321,cross,0
train,1537,246,1247,cross,0
train,1538,2074,3075,cross,0
train,1539,575,1576,cross,0
train,1540,834,1835,cross,0
train,1541,413,1414,cross,0
train,1542,2864,3865,cross,0
train,1543,1372,2373,cross,0
train,1544,774,1775,cross,0
train,1545,1961,2962,cross,0
train,1546,566,1567,cross,0
train,1547,858,1859,cross,0
train,1548,1833,2834,cross,0
train,1549,1684,2685,cross,0
train,1550,2398,3399,cross,0
train,1551,1443,2444,cross,0
train,1552,2371,3372,cross,0
train,1553,2774,3775,cross,0
train,1554,228,1229,cross,0
train,1555,1510,2511,cross,0
train,1556,673,1674,cross,0
train,1557,26,1027,cross,0
train,1558,2411,3412,cross,0
train,1559,2004,3005,cross,0
train,1560,2266,3267,cross,0
train,1561,86,1087,cross,0
train,1562,543,1544,cross,0
train,1563,2378,3379,cross,0
train,1564,1458,2459,cross,0
train,1565,1444,2445,cross,0
train,1566,1395,2396,cross,0
train,1567,2115,3116,cross,0
train,1568,1355,2356,cross,0
train,1569,1985,2986,cross,0
train,1570,236,1237,cross,0
train,1571,1931,2932,cross,0
train,1572,1241,2242,cross,0
train,1573,2140,3141,cross,0
train,1574,630,1631,cross,0
train,1575,2999,4000,cross,0
train,1576,1685,2686,cross,0
train,1577,1360,2361,cross,0
train,1578,21,1022,cross,0
train,1579,2145,3146,cross,0
train,1580,2483,3484,cross,0
train,1581,997,1998,cross,0
train,1582,1716,2717,cross,0
train,1583,269,1270,cross,0
train,1584,1537,2538,cross,0
train,1585,2829,3830,cross,0
train,1586,2360,3361,cross,0
train,1587,681,1682,cross,0
train,1588,2928,3929,cross,0
train,1589,1903,2904,cross,0
train,1590,1091,2092,cross,0
train,1591,2823,3824,cross,0
train,1592,547,1548,cross,0
train,1593,292,1293,cross,0
train,1594,1134,2135,cross,0
train,1595,2386,3387,cross,0
train,1596,1370,2371,cross,0
train,1597,1382,2383,cross,0
train,1598,1830,2831,cross,0
train,1599,122,1123,cross,0
train,1600,407,1408,cross,0
train,1601,1881,2882,cross,0
train,1602,504,1505,cross,0
train,1603,2053,3054,cross,0
train,1604,1571,2572,cross,0
train,1605,1454,2455,cross,0
train,1606,979,1980,cross,0
train,1607,1665,2666,cross,0
train,1608,741,1742,cross,0
